game_id,move_index,player,source,move,winner,board_before
tactical_76_block_open_three,0,O,human,152,O,..............................................................................................................X.............X.............X......................................................................................
tactical_76_block_open_three,0,O,human,184,O,..............................................................................................................................................X.............X.............X......................................................
tactical_76_block_open_three,0,O,human,34,O,..................................................X...............X...............X..............................................................................................................................................
tactical_76_block_open_three,0,O,human,62,O,..............................................................................X...............X...............X..................................................................................................................
tactical_76_block_open_three,0,O,human,190,O,..............................................................................................................................................X...............X...............X..................................................
tactical_77_followup_block,0,O,human,216,O,.............X.X..............X......X..O..............X...........O......................................O...............O.........X...........................O.............X.............X.............X.........X.X..........
tactical_77_followup_block,0,O,human,104,O,.XX...................O...............O.....X.............................X................................X.O........X.............X.............X.....OX......O...........................X......X.............................
tactical_77_followup_block,0,O,human,218,O,.X...........................X....O..X......X....X.................O..................................................O...X.........O.....................O...............X...............X...............X.................X.X..
tactical_77_followup_block,0,O,human,134,O,...............X......................X.......................OX......O...............X...............X....X.O........X.............................................X.......................O.....X.......O........XX............
tactical_77_followup_block,0,O,human,120,O,.............................X......X...........................O......XO.....X.............X.............X........O.X................................X.............................X.....O...............O...................XX.
tactical_77_followup_block,0,O,human,6,O,..X.X.................X...............X...............X...............O.....................O.........X...O..................................................O.................X....X......X..O....X...........................X.
tactical_77_followup_block,0,O,human,90,O,............XX........O.......X.....O.......................X.............................................X........O.X....X...............X...............O......XO.......................X......................X...............
tactical_77_followup_block,0,O,human,8,O,..........X.X.........X.............X.............X.............O...........................X.........O...............O......................................O...........X..............O..X......X..............X.X.............
tactical_78_followup_block,0,O,human,101,O,......................................................................O..........................OXXX.......................................................O........X...........................................................
tactical_78_followup_block,0,O,human,131,O,.............................................X....................O............................................................OXXX.............................O................................................................
tactical_78_followup_block,0,O,human,93,O,................................................................O.............................XXXO............................................................O....................X.............................................
tactical_78_followup_block,0,O,human,53,O,....................................................................X.O............X..............X..............O..........O........................................................................................X...........
tactical_78_followup_block,0,O,human,51,O,................................................................O.X..............X..............X..............O..................O..........................................................................................X...
tactical_78_followup_block,0,O,human,123,O,...........................................................X........O.......................................................XXXO..........................O......................................................................
tactical_78_followup_block,0,O,human,171,O,...........X........................................................................................O..........O..............X..............X............O.X....................................................................
tactical_78_followup_block,0,O,human,173,O,...X..........................................................................................O..................O..............X..............X..............X.O................................................................
tactical_79_block_broken_four,0,O,human,154,O,............................................................................................................................X..............X.............................X..............X....................X...................
tactical_79_block_broken_four,0,O,human,70,O,...................X....................X..............X.............................X..............X............................................................................................................................
tactical_79_block_broken_four,0,O,human,64,O,..............................................................XX.XX....................................................................................X.........................................................................
tactical_79_block_broken_four,0,O,human,160,O,..................................................................................................................................X..............X.............................X..............X........X.........................
tactical_79_block_broken_four,0,O,human,64,O,.........................X........X..............X.............................X..............X..................................................................................................................................
tactical_79_block_broken_four,0,O,human,160,O,.........................................................................X....................................................................................XX.XX..............................................................
tactical_79_block_broken_four,0,O,human,154,O,.............................................................X..........................................................................................XX.XX....................................................................
tactical_79_block_broken_four,0,O,human,70,O,....................................................................XX.XX..........................................................................................X.............................................................
tactical_80_extend_open_three,0,O,human,204,O,...............................O........X....................................................................................................................................................................OOO.................
tactical_80_extend_open_three,0,O,human,136,O,...........................O...........................................................................................................................O..........X...O..............O...........................................
tactical_80_extend_open_three,0,O,human,24,O,.........................OOO.........................................................................................................................................................O........X..................................
tactical_80_extend_open_three,0,O,human,20,O,.................OOO....................................................................................................................................................................X........O...............................
tactical_80_extend_open_three,0,O,human,200,O,..................................X........O.........................................................................................................................................................OOO.........................
tactical_80_extend_open_three,0,O,human,76,O,...............................O..............O..............O..........X......................................................................................................................................O.................
tactical_80_extend_open_three,0,O,human,88,O,...........................................O..............O...X..........O...........................................................................................................................O...........................
tactical_80_extend_open_three,0,O,human,148,O,.................O......................................................................................................................................X..........O..............O..............O...............................
tactical_81_extend_open_three,0,O,human,1,O,..OOO............................................................................................................................................................................................................................
tactical_81_extend_open_three,0,O,human,29,O,............................................O..............O..............O......................................................................................................................................................
tactical_81_extend_open_three,0,O,human,211,O,....................................................................................................................................................................................................................OOO..........
tactical_81_extend_open_three,0,O,human,209,O,....................................................................................................................................................................O..............O..............O..............................
tactical_81_extend_open_three,0,O,human,223,O,............................................................................................................................................................................................................................OOO..
tactical_81_extend_open_three,0,O,human,195,O,......................................................................................................................................................O..............O..............O............................................
tactical_81_extend_open_three,0,O,human,15,O,..............................O..............O..............O....................................................................................................................................................................
tactical_81_extend_open_three,0,O,human,13,O,..........OOO....................................................................................................................................................................................................................
tactical_82_followup_block,0,O,human,51,O,............................................O.......XXXO...................................................O...........................O.........................O........................................O......................
tactical_82_followup_block,0,O,human,101,O,.....O...............................O....................................................................O.........X..............X..............X..............O.......O....................................................O..
tactical_82_followup_block,0,O,human,93,O,.........O...........................O......................................................................X.........O....X..............X..............O.....................O....................................O............
tactical_82_followup_block,0,O,human,131,O,............O....................................O.....................O..............X..............X....O.........X......................................................................O...........................O.........
tactical_82_followup_block,0,O,human,173,O,......................O........................................O.........................O...........................O...................................................OXXX.......O............................................
tactical_82_followup_block,0,O,human,171,O,......................O................................................O...O...............................O................................................................XXXO..................O..............................
tactical_82_followup_block,0,O,human,123,O,..O....................................................O.......O..............X..............X..............X.........O....................................................................O...............................O.....
tactical_82_followup_block,0,O,human,53,O,..............................O..................OXXX................................................................O...............................O...O................................................O......................
tactical_83_block_broken_four,0,O,human,95,O,...............................................................X...............X.........X.....................X.........O.....X.X....O............X.............................................................................
tactical_83_block_broken_four,0,O,human,83,O,.....................O.................................X.............X...........................X.............X.............................X...........................................X..............................O..X.....
tactical_83_block_broken_four,0,O,human,129,O,.............................................................................X............O....X.X.....O.........X.....................X.........X...............X...............................................................
tactical_83_block_broken_four,0,O,human,99,O,.......................................................................X...X.........X...........................X......O....X.X.....O...X.......................................................................................
tactical_83_block_broken_four,0,O,human,143,O,......O..X.........................X.............................................X.............................X...............X...............................X...............X.........................O.......................
tactical_83_block_broken_four,0,O,human,141,O,.....X..O..............................X...........................................X.............................X.............X...........................X.............X.................................O.....................
tactical_83_block_broken_four,0,O,human,81,O,.......................O.........................X...............X...............................X...............X.............................X.............................................X.........................X..O......
tactical_83_block_broken_four,0,O,human,125,O,.......................................................................................X...O.....X.X....O......X...........................X.........X...X.......................................................................
tactical_84_extend_open_three,0,O,human,32,O,...............................X.OOO.........................O.....................X.........................X.O...............................O.......................O..............O.............................O............
tactical_84_extend_open_three,0,O,human,182,O,..O.............................O..............O...................................O.........................X.O...............................X.......O.............................X.OOO.......................................
tactical_84_extend_open_three,0,O,human,192,O,...............................................................................................O...X...........................O...................O.........X....O..............O..O.OO.....................O.X.................
tactical_84_extend_open_three,0,O,human,42,O,.......................................OOO.X.............................O.......X...............................O.X.........................O...................................O..............O.............................O..
tactical_84_extend_open_three,0,O,human,182,O,...............................................................................................X...O...........................O.........O..............O....X.........O.......................OO.O..X.O.........................
tactical_84_extend_open_three,0,O,human,32,O,.................X.O.....................OO.O..O..............O....X.........O...................O...........................X...O...............................................................................................
tactical_84_extend_open_three,0,O,human,42,O,.........................O.X..O.OO.......................O.........X....O..............O.........O...........................O...X...............................................................................................
tactical_84_extend_open_three,0,O,human,192,O,............O.............................O..............O.......................O...............................O.X.........................X.....................O.........................OOO.X...............................
tactical_85_extend_open_three,0,O,human,79,O,.................................................................X...........................O...X.........O.............O.......................................................................................................
tactical_85_extend_open_three,0,O,human,155,O,...............................................................................................................X...........................X...............................O...............O...............O.....................
tactical_85_extend_open_three,0,O,human,69,O,.....................O...............O...............O...............................X...........................X...............................................................................................................
tactical_85_extend_open_three,0,O,human,65,O,.......................O.............O.............O...........................X...............................X.................................................................................................................
tactical_85_extend_open_three,0,O,human,145,O,.......................................................................................................O.............O.........X...O...........................X.................................................................
tactical_85_extend_open_three,0,O,human,139,O,...........................................................................................O...............O...............O...X...........................X.....................................................................
tactical_85_extend_open_three,0,O,human,159,O,.................................................................................................................X...............................X...........................O.............O.............O.......................
tactical_85_extend_open_three,0,O,human,85,O,.....................................................................X...........................X...O...............O...............O...........................................................................................
tactical_86_block_four,0,O,human,173,O,.........................................................................................................................................................................XXXX....................................................
tactical_86_block_four,0,O,human,123,O,...............................................................X..............X..............X..............X....................................................................................................................
tactical_86_block_four,0,O,human,51,O,....................................................XXXX.........................................................................................................................................................................
tactical_86_block_four,0,O,human,93,O,............................................................................................................X..............X..............X..............X.......................................................................
tactical_86_block_four,0,O,human,101,O,....................................................................................................................X..............X..............X..............X...............................................................
tactical_86_block_four,0,O,human,171,O,............................................................................................................................................................................XXXX.................................................
tactical_86_block_four,0,O,human,131,O,.......................................................................X..............X..............X..............X............................................................................................................
tactical_86_block_four,0,O,human,53,O,.................................................XXXX............................................................................................................................................................................
tactical_87_win_four,0,O,human,136,O,....X......................................................................O..............................O..........O...O.............................OX...........X.OO....O...........X..............................X.........
tactical_87_win_four,0,O,human,200,O,....X................................O......................................................................O..........................X................X...........X..................OX.............OO.OO................O.....
tactical_87_win_four,0,O,human,88,O,.........X..............................X...........O....OO.X...........XO.............................O...O..........O..............................O......................................................................X....
tactical_87_win_four,0,O,human,20,O,.........O........OO.OO..........OX...........................X...........XX................................O..............................................................................O..........................X..........
tactical_87_win_four,0,O,human,76,O,.....X............................X...........OO....O........OX...........X................O..............O..........O.................O..............................................................................X..........
tactical_87_win_four,0,O,human,24,O,.....O................OO.OO.............XO..................X...........X................X..........................O......................................................................O................................X....
tactical_87_win_four,0,O,human,148,O,..........X..............................................................................O.................O..........O..............O................X...........XO........O....OO...........X............................X.....
tactical_87_win_four,0,O,human,204,O,..........X..........................O..............................................................................O................................XX...........X...........................XO..........OO.OO........O.........
tactical_88_extend_open_three,0,O,human,118,O,..........................O..O...................................................X.................................OOO..............O..................................O.X........O.........X...........O........................
tactical_88_extend_open_three,0,O,human,202,O,.........................................O.............................X................O......X....................................X........................O........O.....O..............OO.................O....O.............
tactical_88_extend_open_three,0,O,human,118,O,....................O.................X........O.X........O...........................................O............OOO.......................X................................................................O..O...............
tactical_88_extend_open_three,0,O,human,106,O,...............O..O................................................................X.......................OOO............O...........................................O........X.O........X.................O....................
tactical_88_extend_open_three,0,O,human,22,O,.............O....O.................OO..............O.....O........O........................X....................................X......O................X.............................O.........................................
tactical_88_extend_open_three,0,O,human,22,O,.O........................O..........OO.......O.....O..............O..................................X......................X......................O............X.............................O.................................
tactical_88_extend_open_three,0,O,human,106,O,........................O...........X.........O........X.O..................................O..............OOO.................................X...................................................O..O..........................
tactical_88_extend_open_three,0,O,human,202,O,.................................O.............................X............O......................X......................X..................................O..............O.....O.......OO..........O........................O.
tactical_89_block_four,0,O,human,57,O,.........................X...............X...............................X...............X.......................................................................................................................................
tactical_89_block_four,0,O,human,33,O,.....X.............X...........................X.............X...................................................................................................................................................................
tactical_89_block_four,0,O,human,177,O,.....................................................................................................................................................X.............X...........................X.............X...................
tactical_89_block_four,0,O,human,47,O,...................X.............X...........................X.............X.....................................................................................................................................................
tactical_89_block_four,0,O,human,183,O,.......................................................................................................................................................X...............X...............................X...............X.........
tactical_89_block_four,0,O,human,191,O,...................................................................................................................................................................X.............X...........................X.............X.....
tactical_89_block_four,0,O,human,41,O,.........X...............X...............................X...............X.......................................................................................................................................................
tactical_89_block_four,0,O,human,167,O,.......................................................................................................................................X...............X...............................X...............X.........................
tactical_90_block_open_three,0,O,human,4,O,..................X............OX.............X..............................O.X..........X........X.................X......................................O........O.................X.....................O...................
tactical_90_block_open_three,0,O,human,164,O,.....................................X.......................O.....................X........................................O..................................X.......X..........X..........O..X.............XO.....O....X......
tactical_90_block_open_three,0,O,human,150,O,.....................................X...................................O.......X................................................O........................X..........X..........X....X..O...........OX.................X....O...
tactical_90_block_open_three,0,O,human,74,O,...O....X.................XO...........O..X....X..........X..........X........................O................................................X.......O...................................X.....................................
tactical_90_block_open_three,0,O,human,214,O,.........................O.......X...........O....................O..................................................X..X........X.......O.X..........................X..............OX...............X..........................
tactical_90_block_open_three,0,O,human,10,O,..........................X...............XO..............X..........................X.O.......X........X..X..................................................O....................O...........X.......O.........................
tactical_90_block_open_three,0,O,human,220,O,...................O.....................X.................O........O......................................X.................X........X..........X.O..............................X.............XO............X..................
tactical_90_block_open_three,0,O,human,60,O,......X....O.....OX.............X..O..........X..........X.......X..................................O........................................X.....................O.......................X.....................................
tactical_91_win_four,0,O,human,48,O,..XO..............O..............O.............................O.................................................................................................................................................................
tactical_91_win_four,0,O,human,168,O,.........................................................................................................................................................O.............................O..............O.............XO...........
tactical_91_win_four,0,O,human,48,O,..............................X..............OOO.O...............................................................................................................................................................................
tactical_91_win_four,0,O,human,56,O,............................................X..........O.OOO.....................................................................................................................................................................
tactical_91_win_four,0,O,human,56,O,...........OX.............O..............O.............................O.........................................................................................................................................................
tactical_91_win_four,0,O,human,176,O,.................................................................................................................................................................O.............................O..............O..............OX..
tactical_91_win_four,0,O,human,168,O,.....................................................................................................................................................................OOO.O..........X............................................
tactical_91_win_four,0,O,human,176,O,...............................................................................................................................................................................O.OOO..............X..............................
tactical_92_followup_block,0,O,human,170,O,...........................................................O..................................................O........................O.....................X........OXXX.....................................O................O
tactical_92_followup_block,0,O,human,50,O,..............O............O..................OXXX.................X.......O..................................O....................................................................O.............................................
tactical_92_followup_block,0,O,human,86,O,.........O................O..............X..............X..............X..........O................................X.............................................................................O...................O..........O
tactical_92_followup_block,0,O,human,78,O,.....O............O..............X..............X..............X..................O..........................X.......................................................................O............................O..........O...
tactical_92_followup_block,0,O,human,54,O,O................O.....................................XXXO........X.....................O........................O..................................................O...........................................................
tactical_92_followup_block,0,O,human,146,O,...O..........O............................O.......................................................................X..........................O..................X..............X..............X..............O............O.....
tactical_92_followup_block,0,O,human,174,O,.............................................O....................................................................O..................................O.......X.................XXXO..................O............O..............
tactical_92_followup_block,0,O,human,138,O,O..........O...................O.............................................................................X................................O..........X..............X..............X..............O................O.........
tactical_93_win_four,0,O,human,86,O,...............................O..X.........OO.......................X..............OO.OO...................O..........X........X.........X...............X.........X.........................................................O..
tactical_93_win_four,0,O,human,138,O,..O.........................................................X.........X...............X.........X........X..........O...................OO.OO..............X.......................OO.........X..O...............................
tactical_93_win_four,0,O,human,174,O,...........O...............O......................X.O...........X.......X.....................................................X.................OX.............O....................O........O..............O.........X..X....O..
tactical_93_win_four,0,O,human,170,O,...O.............O..................................O.X.......X.......X.........................................................X..........XO..............O.............................O........O.....O...........O....X..X....
tactical_93_win_four,0,O,human,54,O,....X..X....O...........O.....O........O.............................O..............OX..........X.........................................................X.......X.......X.O..................................O.............O...
tactical_93_win_four,0,O,human,146,O,............O...................................................X.........X...X...................X.........O..........X........................OO.OO..........X.....O...............O..X.........O..............................
tactical_93_win_four,0,O,human,78,O,..............................O.........X..O...............O.....X..........OO.OO........................X..........O.........X...................X...X.........X...................................................O............
tactical_93_win_four,0,O,human,50,O,..O....X..X.........O..............O........O....................O.............XO.................X.....................................................X.......X...........O.X......................O...............O...........
tactical_94_win_four,0,O,human,69,O,..............X.......................X...................O.......OOO.O................O.........................X........................................................................O.........X.O........O.O...............
tactical_94_win_four,0,O,human,79,O,X............O....O................O.......O....................O...........................X.O..X...........O..............O.......O.............................................O.............................X................
tactical_94_win_four,0,O,human,139,O,............................X.............................O...................................O.......O......O............X.O..X..........................O..............................O.......O....O...........X............O.
tactical_94_win_four,0,O,human,85,O,.O............X...........O....O.......O..............................O..........................X..O.X............O......O.......O...................................O.............................X............................
tactical_94_win_four,0,O,human,145,O,................X.............................O.............................................O.......O..............O...........X..O.X...........................O....................O.......O................O....O............X
tactical_94_win_four,0,O,human,65,O,X...................................X.........O.................O.OOO........O.................................X............................................................................O......O.O........O.X................
tactical_94_win_four,0,O,human,159,O,................X.O........O.O......O............................................................................X.................................O........OOO.O.................O.........X...................................X
tactical_94_win_four,0,O,human,155,O,...............O.O........O.X.........O........................................................................X.........................O................O.OOO.......O...................X.......................X..............
tactical_95_followup_block,0,O,human,97,O,..........................X...X..O...............X...............X...............X.......................................X...........................................O....X......................................................
tactical_95_followup_block,0,O,human,111,O,..............................................X..............................................................................X.............X......X......X.............O...................................X........X........O...
tactical_95_followup_block,0,O,human,113,O,..........................................................X......................................................................X........X......X...............X...............O.......................X...........O........X..
tactical_95_followup_block,0,O,human,111,O,..X........O...........X.......................O...............X...............X......X........X......................................................................X..........................................................
tactical_95_followup_block,0,O,human,97,O,..................X......................O..X..........X.............X.............X.................................................X........................................X....O.............................................
tactical_95_followup_block,0,O,human,113,O,...O........X........X...................................O.............X......X......X.............X..............................................................................X..............................................
tactical_95_followup_block,0,O,human,127,O,.............................................O....X........................................X.................................................X.............X.............X..........X..O......................X..................
tactical_95_followup_block,0,O,human,127,O,......................................................X....O...........................................X.......................................X...............X...............X...............O..X...X..........................
tactical_96_block_open_three,0,O,human,56,O,.......O........................O.....X................O............X..X..............X..............X...........................O...............................................................................................
tactical_96_block_open_three,0,O,human,48,O,.......O............................X.....O......O.............X..X...........X..............X...............................O...................................................................................................
tactical_96_block_open_three,0,O,human,176,O,..........................................O............................................................................O..........X.X........O...................O...........XXX.................................................
tactical_96_block_open_three,0,O,human,168,O,................................O........................................................................O................X.X..................O.........O...............XXX.....................................................
tactical_96_block_open_three,0,O,human,176,O,...................................................................................................O...............................X..............X...........X..X.............O......O.....X............................O.......
tactical_96_block_open_three,0,O,human,48,O,.................................................XXX...........O...................O........X.X..........O............................................................................O..........................................
tactical_96_block_open_three,0,O,human,168,O,...............................................................................................O...........................X..............X..............X..X............O................X.....O........................O.......
tactical_96_block_open_three,0,O,human,56,O,.....................................................XXX...............O.........O..................X.X................O........................................................................O................................
tactical_97_block_open_three,0,O,human,26,O,...O.........O..........................OX..............X..............X.....O.......................................................O................O..........................................................................
tactical_97_block_open_three,0,O,human,58,O,.....................O.......O.........................XXX..............O..........................................................................................................O.........O........................O..........
tactical_97_block_open_three,0,O,human,178,O,....O..................................O...................O......................................................................................................O............XXX.......................O.......O...............
